rounds,input_bit_index,output_bit_index,seed,rng_seed,samples,flip_count,flip_rate,baseline_delta
13,205,255,5,20265717,500,239,0.478000,-0.022000
13,205,255,6,20266717,500,277,0.554000,0.054000
13,205,255,7,20267717,500,251,0.502000,0.002000
13,205,255,8,20268717,500,260,0.520000,0.020000
13,205,255,9,20269717,500,248,0.496000,-0.004000
13,205,255,10,20270717,500,260,0.520000,0.020000
13,205,255,11,20271717,500,236,0.472000,-0.028000
13,205,255,12,20272717,500,255,0.510000,0.010000
13,205,255,13,20273717,500,249,0.498000,-0.002000
13,205,255,14,20274717,500,246,0.492000,-0.008000
13,205,255,15,20275717,500,233,0.466000,-0.034000
13,205,255,16,20276717,500,246,0.492000,-0.008000
13,205,255,17,20277717,500,250,0.500000,0.000000
13,205,255,18,20278717,500,245,0.490000,-0.010000
13,205,255,19,20279717,500,260,0.520000,0.020000
13,205,255,20,20280717,500,242,0.484000,-0.016000
13,206,255,1,20261718,500,238,0.476000,-0.024000
13,206,255,2,20262718,500,252,0.504000,0.004000
13,206,255,3,20263718,500,250,0.500000,0.000000
13,206,255,4,20264718,500,246,0.492000,-0.008000
13,206,255,5,20265718,500,237,0.474000,-0.026000
13,206,255,6,20266718,500,258,0.516000,0.016000
13,206,255,7,20267718,500,237,0.474000,-0.026000
13,206,255,8,20268718,500,254,0.508000,0.008000
13,206,255,9,20269718,500,246,0.492000,-0.008000
13,206,255,10,20270718,500,236,0.472000,-0.028000
13,206,255,11,20271718,500,257,0.514000,0.014000
13,206,255,12,20272718,500,257,0.514000,0.014000
13,206,255,13,20273718,500,235,0.470000,-0.030000
13,206,255,14,20274718,500,223,0.446000,-0.054000
13,206,255,15,20275718,500,257,0.514000,0.014000
13,206,255,16,20276718,500,248,0.496000,-0.004000
13,206,255,17,20277718,500,241,0.482000,-0.018000
13,206,255,18,20278718,500,250,0.500000,0.000000
13,206,255,19,20279718,500,238,0.476000,-0.024000
13,206,255,20,20280718,500,266,0.532000,0.032000
13,207,255,1,20261719,500,268,0.536000,0.036000
13,207,255,2,20262719,500,259,0.518000,0.018000
13,207,255,3,20263719,500,250,0.500000,0.000000
13,207,255,4,20264719,500,258,0.516000,0.016000
13,207,255,5,20265719,500,250,0.500000,0.000000
13,207,255,6,20266719,500,239,0.478000,-0.022000
13,207,255,7,20267719,500,247,0.494000,-0.006000
13,207,255,8,20268719,500,275,0.550000,0.050000
13,207,255,9,20269719,500,240,0.480000,-0.020000
13,207,255,10,20270719,500,240,0.480000,-0.020000
13,207,255,11,20271719,500,267,0.534000,0.034000
13,207,255,12,20272719,500,262,0.524000,0.024000
13,207,255,13,20273719,500,248,0.496000,-0.004000
13,207,255,14,20274719,500,249,0.498000,-0.002000
13,207,255,15,20275719,500,238,0.476000,-0.024000
13,207,255,16,20276719,500,255,0.510000,0.010000
13,207,255,17,20277719,500,254,0.508000,0.008000
13,207,255,18,20278719,500,268,0.536000,0.036000
13,207,255,19,20279719,500,261,0.522000,0.022000
13,207,255,20,20280719,500,247,0.494000,-0.006000
13,208,255,1,20261720,500,235,0.470000,-0.030000
13,208,255,2,20262720,500,270,0.540000,0.040000
13,208,255,3,20263720,500,263,0.526000,0.026000
13,208,255,4,20264720,500,267,0.534000,0.034000
13,208,255,5,20265720,500,260,0.520000,0.020000
13,208,255,6,20266720,500,266,0.532000,0.032000
13,208,255,7,20267720,500,268,0.536000,0.036000
13,208,255,8,20268720,500,248,0.496000,-0.004000
13,208,255,9,20269720,500,271,0.542000,0.042000
13,208,255,10,20270720,500,256,0.512000,0.012000
13,208,255,11,20271720,500,252,0.504000,0.004000
13,208,255,12,20272720,500,257,0.514000,0.014000
13,208,255,13,20273720,500,249,0.498000,-0.002000
13,208,255,14,20274720,500,257,0.514000,0.014000
13,208,255,15,20275720,500,264,0.528000,0.028000
13,208,255,16,20276720,500,265,0.530000,0.030000
13,208,255,17,20277720,500,230,0.460000,-0.040000
13,208,255,18,20278720,500,258,0.516000,0.016000
13,208,255,19,20279720,500,250,0.500000,0.000000
13,208,255,20,20280720,500,252,0.504000,0.004000
13,209,255,1,20261721,500,234,0.468000,-0.032000
13,209,255,2,20262721,500,253,0.506000,0.006000
13,209,255,3,20263721,500,254,0.508000,0.008000
13,209,255,4,20264721,500,251,0.502000,0.002000
13,209,255,5,20265721,500,239,0.478000,-0.022000
13,209,255,6,20266721,500,259,0.518000,0.018000
13,209,255,7,20267721,500,237,0.474000,-0.026000
13,209,255,8,20268721,500,248,0.496000,-0.004000
13,209,255,9,20269721,500,227,0.454000,-0.046000
13,209,255,10,20270721,500,257,0.514000,0.014000
13,209,255,11,20271721,500,255,0.510000,0.010000
13,209,255,12,20272721,500,236,0.472000,-0.028000
13,209,255,13,20273721,500,243,0.486000,-0.014000
13,209,255,14,20274721,500,248,0.496000,-0.004000
13,209,255,15,20275721,500,220,0.440000,-0.060000
13,209,255,16,20276721,500,241,0.482000,-0.018000
13,209,255,17,20277721,500,232,0.464000,-0.036000
13,209,255,18,20278721,500,254,0.508000,0.008000
13,209,255,19,20279721,500,248,0.496000,-0.004000
13,209,255,20,20280721,500,250,0.500000,0.000000
13,210,255,1,20261722,500,243,0.486000,-0.014000
13,210,255,2,20262722,500,233,0.466000,-0.034000
13,210,255,3,20263722,500,237,0.474000,-0.026000
13,210,255,4,20264722,500,244,0.488000,-0.012000
13,210,255,5,20265722,500,248,0.496000,-0.004000
13,210,255,6,20266722,500,221,0.442000,-0.058000
13,210,255,7,20267722,500,246,0.492000,-0.008000
13,210,255,8,20268722,500,258,0.516000,0.016000
13,210,255,9,20269722,500,234,0.468000,-0.032000
13,210,255,10,20270722,500,250,0.500000,0.000000
13,210,255,11,20271722,500,250,0.500000,0.000000
13,210,255,12,20272722,500,256,0.512000,0.012000
13,210,255,13,20273722,500,231,0.462000,-0.038000
13,210,255,14,20274722,500,237,0.474000,-0.026000
13,210,255,15,20275722,500,235,0.470000,-0.030000
13,210,255,16,20276722,500,222,0.444000,-0.056000
13,210,255,17,20277722,500,262,0.524000,0.024000
13,210,255,18,20278722,500,239,0.478000,-0.022000
13,210,255,19,20279722,500,254,0.508000,0.008000
13,210,255,20,20280722,500,261,0.522000,0.022000
13,211,255,1,20261723,500,245,0.490000,-0.010000
13,211,255,2,20262723,500,243,0.486000,-0.014000
13,211,255,3,20263723,500,250,0.500000,0.000000
13,211,255,4,20264723,500,241,0.482000,-0.018000
13,211,255,5,20265723,500,244,0.488000,-0.012000
13,211,255,6,20266723,500,253,0.506000,0.006000
13,211,255,7,20267723,500,250,0.500000,0.000000
13,211,255,8,20268723,500,245,0.490000,-0.010000
13,211,255,9,20269723,500,255,0.510000,0.010000
13,211,255,10,20270723,500,262,0.524000,0.024000
13,211,255,11,20271723,500,259,0.518000,0.018000
13,211,255,12,20272723,500,246,0.492000,-0.008000
13,211,255,13,20273723,500,256,0.512000,0.012000
13,211,255,14,20274723,500,241,0.482000,-0.018000
13,211,255,15,20275723,500,252,0.504000,0.004000
13,211,255,16,20276723,500,243,0.486000,-0.014000
13,211,255,17,20277723,500,245,0.490000,-0.010000
13,211,255,18,20278723,500,250,0.500000,0.000000
13,211,255,19,20279723,500,250,0.500000,0.000000
13,211,255,20,20280723,500,255,0.510000,0.010000
13,212,255,1,20261724,500,240,0.480000,-0.020000
13,212,255,2,20262724,500,263,0.526000,0.026000
13,212,255,3,20263724,500,232,0.464000,-0.036000
13,212,255,4,20264724,500,243,0.486000,-0.014000
13,212,255,5,20265724,500,266,0.532000,0.032000
13,212,255,6,20266724,500,239,0.478000,-0.022000
13,212,255,7,20267724,500,256,0.512000,0.012000
13,212,255,8,20268724,500,222,0.444000,-0.056000
13,212,255,9,20269724,500,247,0.494000,-0.006000
13,212,255,10,20270724,500,245,0.490000,-0.010000
13,212,255,11,20271724,500,249,0.498000,-0.002000
13,212,255,12,20272724,500,246,0.492000,-0.008000
13,212,255,13,20273724,500,261,0.522000,0.022000
13,212,255,14,20274724,500,242,0.484000,-0.016000
13,212,255,15,20275724,500,222,0.444000,-0.056000
13,212,255,16,20276724,500,247,0.494000,-0.006000
13,212,255,17,20277724,500,220,0.440000,-0.060000
13,212,255,18,20278724,500,248,0.496000,-0.004000
13,212,255,19,20279724,500,250,0.500000,0.000000
13,212,255,20,20280724,500,257,0.514000,0.014000
13,213,255,1,20261725,500,245,0.490000,-0.010000
13,213,255,2,20262725,500,245,0.490000,-0.010000
13,213,255,3,20263725,500,247,0.494000,-0.006000
13,213,255,4,20264725,500,255,0.510000,0.010000
13,213,255,5,20265725,500,253,0.506000,0.006000
13,213,255,6,20266725,500,267,0.534000,0.034000
13,213,255,7,20267725,500,252,0.504000,0.004000
13,213,255,8,20268725,500,252,0.504000,0.004000
13,213,255,9,20269725,500,250,0.500000,0.000000
13,213,255,10,20270725,500,254,0.508000,0.008000
13,213,255,11,20271725,500,254,0.508000,0.008000
13,213,255,12,20272725,500,254,0.508000,0.008000
13,213,255,13,20273725,500,244,0.488000,-0.012000
13,213,255,14,20274725,500,272,0.544000,0.044000
13,213,255,15,20275725,500,231,0.462000,-0.038000
13,213,255,16,20276725,500,243,0.486000,-0.014000
13,213,255,17,20277725,500,243,0.486000,-0.014000
13,213,255,18,20278725,500,250,0.500000,0.000000
13,213,255,19,20279725,500,280,0.560000,0.060000
13,213,255,20,20280725,500,257,0.514000,0.014000
13,214,255,1,20261726,500,231,0.462000,-0.038000
13,214,255,2,20262726,500,247,0.494000,-0.006000
13,214,255,3,20263726,500,233,0.466000,-0.034000
13,214,255,4,20264726,500,237,0.474000,-0.026000
13,214,255,5,20265726,500,247,0.494000,-0.006000
13,214,255,6,20266726,500,233,0.466000,-0.034000
13,214,255,7,20267726,500,231,0.462000,-0.038000
13,214,255,8,20268726,500,245,0.490000,-0.010000
13,214,255,9,20269726,500,244,0.488000,-0.012000
13,214,255,10,20270726,500,244,0.488000,-0.012000
13,214,255,11,20271726,500,238,0.476000,-0.024000
13,214,255,12,20272726,500,252,0.504000,0.004000
13,214,255,13,20273726,500,236,0.472000,-0.028000
13,214,255,14,20274726,500,241,0.482000,-0.018000
13,214,255,15,20275726,500,236,0.472000,-0.028000
13,214,255,16,20276726,500,247,0.494000,-0.006000
13,214,255,17,20277726,500,216,0.432000,-0.068000
13,214,255,18,20278726,500,244,0.488000,-0.012000
13,214,255,19,20279726,500,230,0.460000,-0.040000
13,214,255,20,20280726,500,236,0.472000,-0.028000
13,215,255,1,20261727,500,239,0.478000,-0.022000
13,215,255,2,20262727,500,238,0.476000,-0.024000
13,215,255,3,20263727,500,243,0.486000,-0.014000
13,215,255,4,20264727,500,251,0.502000,0.002000
13,215,255,5,20265727,500,249,0.498000,-0.002000
13,215,255,6,20266727,500,242,0.484000,-0.016000
13,215,255,7,20267727,500,241,0.482000,-0.018000
13,215,255,8,20268727,500,236,0.472000,-0.028000
13,215,255,9,20269727,500,252,0.504000,0.004000
13,215,255,10,20270727,500,242,0.484000,-0.016000
13,215,255,11,20271727,500,249,0.498000,-0.002000
13,215,255,12,20272727,500,240,0.480000,-0.020000
13,215,255,13,20273727,500,243,0.486000,-0.014000
13,215,255,14,20274727,500,233,0.466000,-0.034000
13,215,255,15,20275727,500,239,0.478000,-0.022000
13,215,255,16,20276727,500,254,0.508000,0.008000
13,215,255,17,20277727,500,216,0.432000,-0.068000
13,215,255,18,20278727,500,252,0.504000,0.004000
13,215,255,19,20279727,500,221,0.442000,-0.058000
13,215,255,20,20280727,500,243,0.486000,-0.014000
13,216,255,1,20261728,500,234,0.468000,-0.032000
13,216,255,2,20262728,500,226,0.452000,-0.048000
13,216,255,3,20263728,500,243,0.486000,-0.014000
13,216,255,4,20264728,500,227,0.454000,-0.046000
13,216,255,5,20265728,500,238,0.476000,-0.024000
13,216,255,6,20266728,500,224,0.448000,-0.052000
13,216,255,7,20267728,500,235,0.470000,-0.030000
13,216,255,8,20268728,500,227,0.454000,-0.046000
13,216,255,9,20269728,500,207,0.414000,-0.086000
13,216,255,10,20270728,500,230,0.460000,-0.040000
13,216,255,11,20271728,500,224,0.448000,-0.052000
13,216,255,12,20272728,500,216,0.432000,-0.068000
13,216,255,13,20273728,500,211,0.422000,-0.078000
13,216,255,14,20274728,500,209,0.418000,-0.082000
13,216,255,15,20275728,500,233,0.466000,-0.034000
13,216,255,16,20276728,500,233,0.466000,-0.034000
13,216,255,17,20277728,500,227,0.454000,-0.046000
13,216,255,18,20278728,500,232,0.464000,-0.036000
13,216,255,19,20279728,500,223,0.446000,-0.054000
13,216,255,20,20280728,500,213,0.426000,-0.074000
13,217,255,1,20261729,500,265,0.530000,0.030000
13,217,255,2,20262729,500,222,0.444000,-0.056000
13,217,255,3,20263729,500,263,0.526000,0.026000
13,217,255,4,20264729,500,238,0.476000,-0.024000
13,217,255,5,20265729,500,253,0.506000,0.006000
13,217,255,6,20266729,500,255,0.510000,0.010000
13,217,255,7,20267729,500,249,0.498000,-0.002000
13,217,255,8,20268729,500,241,0.482000,-0.018000
13,217,255,9,20269729,500,261,0.522000,0.022000
13,217,255,10,20270729,500,270,0.540000,0.040000
13,217,255,11,20271729,500,233,0.466000,-0.034000
13,217,255,12,20272729,500,258,0.516000,0.016000
13,217,255,13,20273729,500,253,0.506000,0.006000
13,217,255,14,20274729,500,239,0.478000,-0.022000
13,217,255,15,20275729,500,255,0.510000,0.010000
13,217,255,16,20276729,500,232,0.464000,-0.036000
13,217,255,17,20277729,500,247,0.494000,-0.006000
13,217,255,18,20278729,500,255,0.510000,0.010000
13,217,255,19,20279729,500,240,0.480000,-0.020000
13,217,255,20,20280729,500,239,0.478000,-0.022000
13,218,255,1,20261730,500,286,0.572000,0.072000
13,218,255,2,20262730,500,295,0.590000,0.090000
13,218,255,3,20263730,500,294,0.588000,0.088000
13,218,255,4,20264730,500,275,0.550000,0.050000
13,218,255,5,20265730,500,291,0.582000,0.082000
13,218,255,6,20266730,500,315,0.630000,0.130000
13,218,255,7,20267730,500,284,0.568000,0.068000
13,218,255,8,20268730,500,285,0.570000,0.070000
13,218,255,9,20269730,500,269,0.538000,0.038000
13,218,255,10,20270730,500,291,0.582000,0.082000
13,218,255,11,20271730,500,300,0.600000,0.100000
13,218,255,12,20272730,500,294,0.588000,0.088000
13,218,255,13,20273730,500,290,0.580000,0.080000
13,218,255,14,20274730,500,286,0.572000,0.072000
13,218,255,15,20275730,500,281,0.562000,0.062000
13,218,255,16,20276730,500,309,0.618000,0.118000
13,218,255,17,20277730,500,306,0.612000,0.112000
13,218,255,18,20278730,500,300,0.600000,0.100000
13,218,255,19,20279730,500,298,0.596000,0.096000
13,218,255,20,20280730,500,303,0.606000,0.106000
13,219,255,1,20261731,500,249,0.498000,-0.002000
13,219,255,2,20262731,500,250,0.500000,0.000000
13,219,255,3,20263731,500,249,0.498000,-0.002000
13,219,255,4,20264731,500,259,0.518000,0.018000
13,219,255,5,20265731,500,242,0.484000,-0.016000
13,219,255,6,20266731,500,239,0.478000,-0.022000
13,219,255,7,20267731,500,252,0.504000,0.004000
13,219,255,8,20268731,500,238,0.476000,-0.024000
13,219,255,9,20269731,500,241,0.482000,-0.018000
13,219,255,10,20270731,500,242,0.484000,-0.016000
13,219,255,11,20271731,500,240,0.480000,-0.020000
13,219,255,12,20272731,500,255,0.510000,0.010000
13,219,255,13,20273731,500,260,0.520000,0.020000
13,219,255,14,20274731,500,247,0.494000,-0.006000
13,219,255,15,20275731,500,245,0.490000,-0.010000
13,219,255,16,20276731,500,256,0.512000,0.012000
13,219,255,17,20277731,500,250,0.500000,0.000000
13,219,255,18,20278731,500,258,0.516000,0.016000
13,219,255,19,20279731,500,247,0.494000,-0.006000
13,219,255,20,20280731,500,253,0.506000,0.006000
13,220,255,1,20261732,500,245,0.490000,-0.010000
13,220,255,2,20262732,500,251,0.502000,0.002000
13,220,255,3,20263732,500,244,0.488000,-0.012000
13,220,255,4,20264732,500,243,0.486000,-0.014000
13,220,255,5,20265732,500,255,0.510000,0.010000
13,220,255,6,20266732,500,238,0.476000,-0.024000
13,220,255,7,20267732,500,249,0.498000,-0.002000
13,220,255,8,20268732,500,254,0.508000,0.008000
13,220,255,9,20269732,500,238,0.476000,-0.024000
13,220,255,10,20270732,500,267,0.534000,0.034000
13,220,255,11,20271732,500,253,0.506000,0.006000
13,220,255,12,20272732,500,250,0.500000,0.000000
13,220,255,13,20273732,500,238,0.476000,-0.024000
13,220,255,14,20274732,500,271,0.542000,0.042000
13,220,255,15,20275732,500,236,0.472000,-0.028000
13,220,255,16,20276732,500,252,0.504000,0.004000
13,220,255,17,20277732,500,227,0.454000,-0.046000
13,220,255,18,20278732,500,237,0.474000,-0.026000
13,220,255,19,20279732,500,243,0.486000,-0.014000
13,220,255,20,20280732,500,245,0.490000,-0.010000
13,221,255,1,20261733,500,247,0.494000,-0.006000
13,221,255,2,20262733,500,249,0.498000,-0.002000
13,221,255,3,20263733,500,242,0.484000,-0.016000
13,221,255,4,20264733,500,229,0.458000,-0.042000
13,221,255,5,20265733,500,258,0.516000,0.016000
13,221,255,6,20266733,500,227,0.454000,-0.046000
13,221,255,7,20267733,500,259,0.518000,0.018000
13,221,255,8,20268733,500,254,0.508000,0.008000
13,221,255,9,20269733,500,230,0.460000,-0.040000
13,221,255,10,20270733,500,233,0.466000,-0.034000
13,221,255,11,20271733,500,227,0.454000,-0.046000
13,221,255,12,20272733,500,223,0.446000,-0.054000
13,221,255,13,20273733,500,250,0.500000,0.000000
13,221,255,14,20274733,500,240,0.480000,-0.020000
13,221,255,15,20275733,500,213,0.426000,-0.074000
13,221,255,16,20276733,500,248,0.496000,-0.004000
13,221,255,17,20277733,500,250,0.500000,0.000000
13,221,255,18,20278733,500,226,0.452000,-0.048000
13,221,255,19,20279733,500,249,0.498000,-0.002000
13,221,255,20,20280733,500,239,0.478000,-0.022000
13,222,255,1,20261734,500,285,0.570000,0.070000
13,222,255,2,20262734,500,273,0.546000,0.046000
13,222,255,3,20263734,500,297,0.594000,0.094000
13,222,255,4,20264734,500,273,0.546000,0.046000
13,222,255,5,20265734,500,277,0.554000,0.054000
13,222,255,6,20266734,500,283,0.566000,0.066000
13,222,255,7,20267734,500,288,0.576000,0.076000
13,222,255,8,20268734,500,295,0.590000,0.090000
13,222,255,9,20269734,500,293,0.586000,0.086000
13,222,255,10,20270734,500,299,0.598000,0.098000
13,222,255,11,20271734,500,292,0.584000,0.084000
13,222,255,12,20272734,500,270,0.540000,0.040000
13,222,255,13,20273734,500,291,0.582000,0.082000
13,222,255,14,20274734,500,294,0.588000,0.088000
13,222,255,15,20275734,500,289,0.578000,0.078000
13,222,255,16,20276734,500,292,0.584000,0.084000
13,222,255,17,20277734,500,257,0.514000,0.014000
13,222,255,18,20278734,500,283,0.566000,0.066000
13,222,255,19,20279734,500,281,0.562000,0.062000
13,222,255,20,20280734,500,284,0.568000,0.068000
13,223,255,1,20261735,500,274,0.548000,0.048000
13,223,255,2,20262735,500,250,0.500000,0.000000
13,223,255,3,20263735,500,252,0.504000,0.004000
13,223,255,4,20264735,500,243,0.486000,-0.014000
13,223,255,5,20265735,500,251,0.502000,0.002000
13,223,255,6,20266735,500,265,0.530000,0.030000
13,223,255,7,20267735,500,233,0.466000,-0.034000
13,223,255,8,20268735,500,244,0.488000,-0.012000
13,223,255,9,20269735,500,227,0.454000,-0.046000
13,223,255,10,20270735,500,268,0.536000,0.036000
13,223,255,11,20271735,500,262,0.524000,0.024000
13,223,255,12,20272735,500,262,0.524000,0.024000
13,223,255,13,20273735,500,256,0.512000,0.012000
13,223,255,14,20274735,500,249,0.498000,-0.002000
13,223,255,15,20275735,500,252,0.504000,0.004000
13,223,255,16,20276735,500,270,0.540000,0.040000
13,223,255,17,20277735,500,255,0.510000,0.010000
13,223,255,18,20278735,500,258,0.516000,0.016000
13,223,255,19,20279735,500,260,0.520000,0.020000
13,223,255,20,20280735,500,244,0.488000,-0.012000
13,224,255,1,20261736,500,31,0.062000,-0.438000
13,224,255,2,20262736,500,36,0.072000,-0.428000
13,224,255,3,20263736,500,40,0.080000,-0.420000
13,224,255,4,20264736,500,35,0.070000,-0.430000
13,224,255,5,20265736,500,37,0.074000,-0.426000
13,224,255,6,20266736,500,27,0.054000,-0.446000
13,224,255,7,20267736,500,30,0.060000,-0.440000
13,224,255,8,20268736,500,27,0.054000,-0.446000
13,224,255,9,20269736,500,22,0.044000,-0.456000
13,224,255,10,20270736,500,35,0.070000,-0.430000
13,224,255,11,20271736,500,29,0.058000,-0.442000
13,224,255,12,20272736,500,35,0.070000,-0.430000
13,224,255,13,20273736,500,34,0.068000,-0.432000
13,224,255,14,20274736,500,37,0.074000,-0.426000
13,224,255,15,20275736,500,42,0.084000,-0.416000
13,224,255,16,20276736,500,29,0.058000,-0.442000
13,224,255,17,20277736,500,27,0.054000,-0.446000
13,224,255,18,20278736,500,32,0.064000,-0.436000
13,224,255,19,20279736,500,34,0.068000,-0.432000
13,224,255,20,20280736,500,30,0.060000,-0.440000
13,225,255,1,20261737,500,241,0.482000,-0.018000
13,225,255,2,20262737,500,233,0.466000,-0.034000
13,225,255,3,20263737,500,248,0.496000,-0.004000
13,225,255,4,20264737,500,240,0.480000,-0.020000
13,225,255,5,20265737,500,247,0.494000,-0.006000
13,225,255,6,20266737,500,267,0.534000,0.034000
13,225,255,7,20267737,500,256,0.512000,0.012000
13,225,255,8,20268737,500,254,0.508000,0.008000
13,225,255,9,20269737,500,252,0.504000,0.004000
13,225,255,10,20270737,500,249,0.498000,-0.002000
13,225,255,11,20271737,500,262,0.524000,0.024000
13,225,255,12,20272737,500,254,0.508000,0.008000
13,225,255,13,20273737,500,233,0.466000,-0.034000
13,225,255,14,20274737,500,260,0.520000,0.020000
13,225,255,15,20275737,500,266,0.532000,0.032000
13,225,255,16,20276737,500,245,0.490000,-0.010000
13,225,255,17,20277737,500,245,0.490000,-0.010000
13,225,255,18,20278737,500,261,0.522000,0.022000
13,225,255,19,20279737,500,245,0.490000,-0.010000
13,225,255,20,20280737,500,265,0.530000,0.030000
13,226,255,1,20261738,500,212,0.424000,-0.076000
13,226,255,2,20262738,500,218,0.436000,-0.064000
13,226,255,3,20263738,500,220,0.440000,-0.060000
13,226,255,4,20264738,500,220,0.440000,-0.060000
13,226,255,5,20265738,500,212,0.424000,-0.076000
13,226,255,6,20266738,500,201,0.402000,-0.098000
13,226,255,7,20267738,500,231,0.462000,-0.038000
13,226,255,8,20268738,500,218,0.436000,-0.064000
13,226,255,9,20269738,500,214,0.428000,-0.072000
13,226,255,10,20270738,500,219,0.438000,-0.062000
13,226,255,11,20271738,500,213,0.426000,-0.074000
13,226,255,12,20272738,500,213,0.426000,-0.074000
13,226,255,13,20273738,500,204,0.408000,-0.092000
13,226,255,14,20274738,500,222,0.444000,-0.056000
13,226,255,15,20275738,500,222,0.444000,-0.056000
13,226,255,16,20276738,500,213,0.426000,-0.074000
13,226,255,17,20277738,500,210,0.420000,-0.080000
13,226,255,18,20278738,500,228,0.456000,-0.044000
13,226,255,19,20279738,500,212,0.424000,-0.076000
13,226,255,20,20280738,500,208,0.416000,-0.084000
13,227,255,1,20261739,500,155,0.310000,-0.190000
13,227,255,2,20262739,500,163,0.326000,-0.174000
13,227,255,3,20263739,500,162,0.324000,-0.176000
13,227,255,4,20264739,500,168,0.336000,-0.164000
13,227,255,5,20265739,500,178,0.356000,-0.144000
13,227,255,6,20266739,500,173,0.346000,-0.154000
13,227,255,7,20267739,500,152,0.304000,-0.196000
13,227,255,8,20268739,500,160,0.320000,-0.180000
13,227,255,9,20269739,500,166,0.332000,-0.168000
13,227,255,10,20270739,500,174,0.348000,-0.152000
13,227,255,11,20271739,500,174,0.348000,-0.152000
13,227,255,12,20272739,500,166,0.332000,-0.168000
13,227,255,13,20273739,500,158,0.316000,-0.184000
13,227,255,14,20274739,500,155,0.310000,-0.190000
13,227,255,15,20275739,500,167,0.334000,-0.166000
13,227,255,16,20276739,500,154,0.308000,-0.192000
13,227,255,17,20277739,500,156,0.312000,-0.188000
13,227,255,18,20278739,500,165,0.330000,-0.170000
13,227,255,19,20279739,500,165,0.330000,-0.170000
13,227,255,20,20280739,500,154,0.308000,-0.192000
13,228,255,1,20261740,500,110,0.220000,-0.280000
13,228,255,2,20262740,500,127,0.254000,-0.246000
13,228,255,3,20263740,500,94,0.188000,-0.312000
13,228,255,4,20264740,500,100,0.200000,-0.300000
13,228,255,5,20265740,500,98,0.196000,-0.304000
13,228,255,6,20266740,500,107,0.214000,-0.286000
13,228,255,7,20267740,500,96,0.192000,-0.308000
13,228,255,8,20268740,500,113,0.226000,-0.274000
13,228,255,9,20269740,500,109,0.218000,-0.282000
13,228,255,10,20270740,500,99,0.198000,-0.302000
13,228,255,11,20271740,500,104,0.208000,-0.292000
13,228,255,12,20272740,500,102,0.204000,-0.296000
13,228,255,13,20273740,500,97,0.194000,-0.306000
13,228,255,14,20274740,500,106,0.212000,-0.288000
13,228,255,15,20275740,500,116,0.232000,-0.268000
13,228,255,16,20276740,500,118,0.236000,-0.264000
13,228,255,17,20277740,500,107,0.214000,-0.286000
13,228,255,18,20278740,500,106,0.212000,-0.288000
13,228,255,19,20279740,500,96,0.192000,-0.308000
13,228,255,20,20280740,500,103,0.206000,-0.294000
13,229,255,1,20261741,500,65,0.130000,-0.370000
13,229,255,2,20262741,500,58,0.116000,-0.384000
13,229,255,3,20263741,500,71,0.142000,-0.358000
13,229,255,4,20264741,500,69,0.138000,-0.362000
13,229,255,5,20265741,500,82,0.164000,-0.336000
13,229,255,6,20266741,500,69,0.138000,-0.362000
13,229,255,7,20267741,500,56,0.112000,-0.388000
13,229,255,8,20268741,500,61,0.122000,-0.378000
13,229,255,9,20269741,500,82,0.164000,-0.336000
13,229,255,10,20270741,500,69,0.138000,-0.362000
13,229,255,11,20271741,500,61,0.122000,-0.378000
13,229,255,12,20272741,500,61,0.122000,-0.378000
13,229,255,13,20273741,500,78,0.156000,-0.344000
13,229,255,14,20274741,500,73,0.146000,-0.354000
13,229,255,15,20275741,500,62,0.124000,-0.376000
13,229,255,16,20276741,500,73,0.146000,-0.354000
13,229,255,17,20277741,500,64,0.128000,-0.372000
13,229,255,18,20278741,500,83,0.166000,-0.334000
13,229,255,19,20279741,500,67,0.134000,-0.366000
13,229,255,20,20280741,500,75,0.150000,-0.350000
13,230,255,1,20261742,500,241,0.482000,-0.018000
13,230,255,2,20262742,500,270,0.540000,0.040000
13,230,255,3,20263742,500,276,0.552000,0.052000
13,230,255,4,20264742,500,254,0.508000,0.008000
13,230,255,5,20265742,500,248,0.496000,-0.004000
13,230,255,6,20266742,500,246,0.492000,-0.008000
13,230,255,7,20267742,500,248,0.496000,-0.004000
13,230,255,8,20268742,500,261,0.522000,0.022000
13,230,255,9,20269742,500,236,0.472000,-0.028000
13,230,255,10,20270742,500,254,0.508000,0.008000
13,230,255,11,20271742,500,246,0.492000,-0.008000
13,230,255,12,20272742,500,252,0.504000,0.004000
13,230,255,13,20273742,500,244,0.488000,-0.012000
13,230,255,14,20274742,500,246,0.492000,-0.008000
13,230,255,15,20275742,500,266,0.532000,0.032000
13,230,255,16,20276742,500,274,0.548000,0.048000
13,230,255,17,20277742,500,237,0.474000,-0.026000
13,230,255,18,20278742,500,249,0.498000,-0.002000
13,230,255,19,20279742,500,246,0.492000,-0.008000
13,230,255,20,20280742,500,258,0.516000,0.016000
13,231,255,1,20261743,500,171,0.342000,-0.158000
13,231,255,2,20262743,500,168,0.336000,-0.164000
13,231,255,3,20263743,500,188,0.376000,-0.124000
13,231,255,4,20264743,500,198,0.396000,-0.104000
13,231,255,5,20265743,500,204,0.408000,-0.092000
13,231,255,6,20266743,500,208,0.416000,-0.084000
13,231,255,7,20267743,500,199,0.398000,-0.102000
13,231,255,8,20268743,500,214,0.428000,-0.072000
